age,Graduated,marital,Profession,defaulter,loan,CustGender,state,Transaction mount,CustAccountBalance,Annual Income,Spending Score (1-100),Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Atm Used PM,Credit Card PM,credit card repayment in days,Credit_Limit,Work_Experience,Spending_Score,Family_Size
24,Yes,single,Artist,no,no,M,New York,81,0,92,66,own,little,little,8616,42,Home Appliances,2,1,64,9091,,Low,3
31,No,married,Healthcare,no,no,M,New York,34,99453.33,57,27,free,little,NA,1158,46,business,7,1,70,3879,3,Low,3
26,Yes,single,Healthcare,no,yes,M,New York,89,194273.44,91,80,own,little,moderate,15059,49,Home loan,2,2,10,8367,13,Low,3
31,No,married,Entertainment,no,no,M,New York,50,164245.55,75,40,own,moderate,moderate,4917,28,education,6,6,84,2064,8,Low,6
34,No,married,Healthcare,no,no,M,New York,52,1284134.38,80,45,rent,moderate,little,999,58,car,9,5,88,11731,9,Low,5
60,Yes,married,Healthcare,no,no,M,New York,77,580.71,104,65,rent,little,little,11562,33,repairs,3,0,28,23955,11,Low,5
32,Yes,married,Entertainment,unknown,no,M,New York,96,23575.93,107,71,own,little,NA,6730,46,Home Appliances,6,0,41,24236,12,Average,6
24,Yes,married,Doctor,no,no,M,New York,78,64768.21,72,58,own,little,little,13434,22,car,6,3,34,4272,9,Low,3
28,Yes,married,Lawyer,no,no,M,New York,77,19646.23,103,63,own,NA,NA,4850,27,Home Appliances,7,0,78,20534,13,Low,2
55,No,divorced,Engineer,no,yes,M,New York,32,67516.08,88,24,own,NA,rich,3236,45,Home loan,4,0,66,13010,,Low,1
38,No,divorced,Artist,no,no,M,New York,53,20958.32,63,22,rent,rich,moderate,17834,36,car,6,13,56,4180,1,Low,3
37,Yes,married,Artist,no,no,M,New York,89,1232.69,110,77,own,little,moderate,2614,53,business,6,0,5,22591,11,Average,5
36,Yes,divorced,Entertainment,no,no,F,New York,97,1968.55,101,72,own,NA,NA,17822,47,education,3,2,38,24255,14,Average,3
47,No,married,Lawyer,unknown,no,F,New York,38,8325.65,80,36,own,moderate,moderate,12502,11,business,2,1,77,8649,8,Low,5
49,Yes,married,Artist,unknown,no,M,New York,63,26704.41,71,57,own,little,moderate,3956,9,Home Appliances,6,1,20,4293,6,Low,5
31,Yes,married,Artist,no,no,M,New York,54,809.63,81,53,own,NA,moderate,7210,53,car,6,1,75,9297,8,Low,5
52,No,married,Artist,unknown,no,M,New York,80,3950.85,98,68,rent,moderate,NA,10580,39,car,6,4,30,18087,13,High,2
36,Yes,married,Artist,unknown,no,F,New York,69,31236.7,107,51,own,little,moderate,17404,29,Home Appliances,3,1,30,24474,13,Low,2
51,Yes,married,Artist,unknown,no,F,New York,98,38536.29,101,78,own,little,NA,9775,53,Home Appliances,3,3,89,22210,14,Average,2
52,No,divorced,Lawyer,no,no,M,New York,33,618.27,88,24,free,little,moderate,6967,26,Home loan,3,3,6,14577,9,Low,1
29,Yes,married,Entertainment,no,no,M,North Carolina,73,571982.75,118,60,own,NA,NA,16730,18,car,5,2,50,24248,10,Average,5
51,No,married,Doctor,unknown,no,M,North Carolina,48,4583.38,72,45,own,little,moderate,1707,56,vacation/others,6,0,92,4099,6,Low,4
31,Yes,married,Doctor,no,no,F,North Carolina,65,74421.57,89,61,own,little,NA,12095,37,car,2,3,0,9561,10,Low,6
36,Yes,married,Healthcare,no,no,M,North Carolina,76,18057.51,76,60,own,little,moderate,7471,13,car,4,1,18,11530,8,Low,2
42,No,married,Lawyer,unknown,no,M,North Carolina,84,10910.86,108,53,own,NA,little,5203,12,Home loan,6,3,83,21896,13,High,4
32,Yes,single,Doctor,no,no,M,North Carolina,73,35662.31,101,64,own,quite rich,moderate,15457,26,business,5,6,74,20920,11,Low,2
30,No,single,Executive,no,no,F,North Carolina,34,8015.98,73,23,rent,moderate,moderate,9963,45,business,3,5,19,2583,9,Low,1
27,Yes,married,Artist,no,no,M,North Carolina,80,1782.82,106,57,free,little,rich,5125,24,education,3,1,57,20857,11,Low,6
47,Yes,married,Lawyer,unknown,no,M,North Carolina,100,198.14,112,86,own,little,moderate,15815,37,car,4,3,95,22234,10,High,6
56,Yes,married,Doctor,unknown,no,F,North Carolina,77,12343905.63,95,55,own,little,NA,14957,42,car,0,1,64,9627,10,Low,5
57,Yes,married,Healthcare,no,yes,M,North Carolina,52,47.57,79,69,rent,quite rich,little,5459,28,Home Appliances,5,5,4,12422,,Low,3
27,No,married,Lawyer,no,no,M,North Carolina,44,75616.95,64,20,own,NA,NA,16996,7,Home Appliances,3,1,15,4061,0,Low,6
46,Yes,divorced,Doctor,no,no,M,North Carolina,77,11162.85,93,73,own,NA,little,8156,50,Home Appliances,4,3,47,8236,14,Low,1
43,No,single,Executive,no,no,F,North Carolina,95,31128.61,127,61,own,NA,little,16657,10,Home loan,3,1,29,25364,13,High,1
44,Yes,single,Homemaker,unknown,no,M,North Carolina,126,26679.78,142,97,own,quite rich,little,10772,31,Home loan,6,6,40,31731,12,High,2
52,No,married,Lawyer,unknown,no,M,North Carolina,83,764.91,92,51,own,quite rich,moderate,14715,17,car,5,5,70,14127,14,High,2
38,Yes,single,Engineer,no,no,M,North Carolina,83,6186.42,105,81,own,little,little,4997,12,Home Appliances,3,0,50,22928,11,Average,2
48,No,married,Artist,no,no,M,North Carolina,50,53.04,60,49,free,little,NA,4078,59,car,5,3,65,4927,4,Low,4
31,Yes,married,Entertainment,unknown,no,M,North Carolina,81,7309.47,113,69,own,little,NA,11683,5,Home loan,5,1,74,24535,12,Average,2
33,No,married,Doctor,no,no,M,North Carolina,52,58065.43,62,24,own,little,rich,6377,50,car,7,2,34,2641,5,Low,3
37,No,single,Doctor,no,no,M,North Carolina,52,204105.09,84,6,own,NA,moderate,2191,32,Home loan,3,3,45,13594,9,Low,2
34,No,married,Engineer,no,no,M,North Carolina,40,21759.93,52,35,own,little,little,9516,47,car,7,2,66,1920,2,Low,4
59,Yes,married,Artist,no,no,F,North Dakota,100,5685.86,118,77,free,little,little,11599,2,Home Appliances,2,2,85,20118,10,High,4
34,No,married,Healthcare,no,yes,F,North Dakota,46,24389.19,54,38,free,little,moderate,15399,39,repairs,0,3,8,2831,5,Low,3
34,Yes,single,Artist,no,no,F,North Dakota,80,179848.2,105,76,own,little,moderate,11763,35,car,5,2,33,24096,11,Average,3
29,Yes,single,Doctor,no,no,M,North Dakota,100,45010.64,123,75,own,little,little,6396,4,car,2,3,36,24362,14,Average,2
46,No,married,Marketing,no,no,M,Ohio,52,15292.61,60,22,own,NA,moderate,5074,32,car,4,1,15,4723,4,Low,6
46,No,married,Healthcare,unknown,no,M,Ohio,43,2361.34,53,27,free,little,little,16954,4,education,5,2,65,1678,4,Low,3
31,Yes,unknown,Entertainment,no,no,M,Ohio,74,56038.23,102,68,own,little,NA,15993,2,Home loan,3,3,26,23979,14,Low,3
58,Yes,divorced,Artist,no,no,M,Ohio,74,19040.29,93,75,rent,little,NA,18037,29,Home loan,4,1,79,10348,13,Low,2
33,Yes,married,Healthcare,unknown,no,M,Ohio,56,373339.24,93,56,rent,moderate,NA,15638,37,Home Appliances,9,5,57,13168,10,Low,3
32,Yes,single,Executive,no,no,M,Ohio,118,4583.38,122,96,own,NA,NA,3629,14,Home Appliances,4,0,100,24768,11,High,3
38,Yes,single,Artist,unknown,no,M,Ohio,119,83847.5,139,91,own,rich,NA,2441,52,car,5,12,23,29806,10,High,3
51,No,single,Artist,no,no,M,Ohio,40,33037.19,86,26,rent,quite rich,moderate,16176,30,Home Appliances,4,8,30,18229,9,Low,1
34,Yes,married,Lawyer,no,no,M,Ohio,67,215929.77,85,59,free,NA,moderate,4636,49,Home Appliances,4,1,64,17884,9,Low,4
30,Yes,married,Doctor,no,no,F,Ohio,89,348013.29,118,67,own,little,rich,13087,24,Home Appliances,3,3,18,20849,10,Average,2
39,No,married,Executive,no,no,M,Ohio,65,35127.27,74,60,own,rich,rich,1261,23,car,4,8,21,2539,10,Average,4
47,Yes,married,Artist,no,no,M,Ohio,84,871794.13,117,66,own,little,moderate,1855,17,Home Appliances,3,1,23,23580,12,Average,5
36,Yes,married,Artist,no,no,M,Ohio,60,45402.75,102,55,own,little,little,10859,37,Home Appliances,6,0,76,21350,13,Low,5
47,No,divorced,Artist,no,no,M,Ohio,47,14470.97,88,30,rent,little,little,3458,53,Home loan,4,0,46,18294,7,Low,1
49,Yes,single,Entertainment,no,no,M,Ohio,101,10850.54,106,85,own,little,NA,1576,45,Home loan,4,2,19,24717,,Average,1
33,Yes,divorced,Entertainment,no,no,M,Ohio,107,144967.6,100,80,free,moderate,moderate,12963,35,business,6,8,14,5064,11,Average,1
54,Yes,married,Healthcare,unknown,yes,F,Ohio,77,18832.02,83,68,own,little,little,18090,19,car,5,2,21,15841,7,Low,6
35,No,married,Healthcare,no,yes,M,Ohio,51,8511.03,69,29,own,moderate,NA,13435,36,car,8,6,93,4930,2,Low,5
25,No,single,Lawyer,no,no,F,Ohio,61,12408.24,63,29,own,little,little,14847,6,Home loan,1,2,32,3722,2,Low,2
42,Yes,married,Entertainment,unknown,no,M,Ohio,95,14623.33,90,79,own,rich,NA,7686,18,Home Appliances,5,9,32,18609,14,Average,3
26,No,single,Artist,no,no,F,Ohio,36,12434.15,87,13,own,moderate,NA,12569,38,Home Appliances,2,6,91,12766,8,Low,3
36,Yes,married,Doctor,no,no,M,Oklahoma,82,296905.96,118,75,own,little,NA,17027,48,Home Appliances,3,3,99,22142,13,Average,2
47,Yes,single,Artist,unknown,no,M,Oklahoma,94,34013.49,128,78,own,little,rich,8233,5,Home Appliances,2,0,90,31300,,Average,1
43,No,married,Entertainment,unknown,no,M,Oklahoma,46,43234.53,68,33,own,rich,moderate,11056,11,car,5,8,82,4379,2,Low,6
27,Yes,married,Homemaker,no,no,F,Oklahoma,58,32924.81,76,56,own,moderate,moderate,12375,57,business,0,3,86,11730,7,Low,2
40,No,married,Engineer,unknown,no,M,Oklahoma,46,24091.12,68,39,own,little,little,14048,59,Home loan,3,2,88,3204,2,Low,2
56,No,married,Doctor,no,no,M,Oklahoma,52,220587.33,59,47,own,moderate,little,17732,53,repairs,5,7,32,3095,4,Low,3
59,Yes,married,Artist,no,no,M,Oklahoma,64,4052.01,71,53,own,little,little,9417,2,education,4,0,55,3160,8,Low,4
49,No,married,Artist,unknown,no,M,Oklahoma,80,45986.02,82,42,rent,moderate,moderate,9588,47,car,6,7,70,7101,10,Average,3
40,Yes,married,Doctor,unknown,no,M,Oregon,79,297639.13,100,69,own,NA,NA,4430,48,Home Appliances,6,0,73,12440,10,Low,5
54,Yes,divorced,Lawyer,no,no,M,Oregon,129,7209.95,148,92,own,moderate,NA,18467,34,Home Appliances,7,6,42,31540,10,High,2
43,No,married,Entertainment,unknown,no,F,Oregon,32,237686.29,54,47,rent,little,NA,13830,39,car,5,3,37,2245,5,Low,5
36,No,married,Executive,no,no,F,Oregon,83,857.75,112,64,own,quite rich,NA,5424,13,domestic appliances,8,7,31,22819,10,High,5
53,No,married,Executive,no,no,F,Oregon,84,52176.74,119,52,own,little,moderate,15531,39,car,3,3,4,24186,13,High,2
31,No,married,Lawyer,no,no,M,Oregon,57,12514.87,64,39,own,quite rich,NA,3684,22,car,9,5,88,4707,5,Low,3
53,Yes,divorced,Artist,no,no,M,Oregon,72,3322.12,97,61,own,quite rich,NA,13445,15,Home loan,6,5,8,13719,12,Low,2
52,No,married,Entertainment,unknown,no,F,Oregon,41,643719.49,55,36,own,little,little,15155,6,Home loan,0,1,76,4563,3,Low,4
34,Yes,married,Doctor,no,no,F,Oregon,78,288474.54,91,59,free,rich,moderate,17651,20,Home loan,5,0,65,10262,10,Low,4
31,,single,Healthcare,no,no,M,Oregon,44,18173.12,107,,own,little,NA,7854,55,Home loan,3,3,53,22388,14,Low,1
54,Yes,single,Executive,unknown,unknown,M,Oregon,80,433642.26,109,82,free,little,moderate,12990,29,business,3,3,33,22024,12,Average,2
45,No,married,Entertainment,unknown,no,M,Oregon,54,9524.68,74,50,own,little,little,1817,32,car,3,3,32,4838,9,Low,2
40,Yes,married,Engineer,no,no,F,Oregon,78,12583,84,51,free,little,NA,6849,24,Home loan,0,1,60,8074,,Low,4
31,No,married,Entertainment,no,no,F,Oregon,59,27131.23,96,42,own,little,moderate,4128,35,Home loan,2,2,82,18334,14,Average,2
41,No,single,Lawyer,unknown,no,F,Pennsylvania,101,74310.47,112,62,own,little,moderate,12442,2,Home Appliances,2,0,40,21552,13,High,1
25,Yes,married,Entertainment,no,yes,F,Pennsylvania,91,250.27,96,78,own,little,little,11893,34,education,5,2,73,7180,13,Average,3
35,Yes,single,Artist,unknown,no,F,Pennsylvania,103,69926.15,109,73,own,NA,NA,4744,59,car,1,0,83,20741,10,Average,2
49,Yes,divorced,Doctor,no,no,M,Pennsylvania,104,205892.28,124,78,own,little,little,8050,47,Home loan,3,2,97,23450,12,Average,2
53,No,married,,no,no,M,Pennsylvania,42,163031.44,60,31,rent,quite rich,little,13695,5,Home Appliances,5,6,4,1515,5,Low,2
40,No,married,Artist,unknown,no,M,Pennsylvania,79,62014.7,110,56,own,little,NA,13814,50,Home Appliances,7,3,69,21887,,High,2
46,No,married,Entertainment,no,yes,M,Pennsylvania,35,20040.78,71,26,own,little,little,2818,37,car,5,1,76,3081,8,Low,6
40,No,married,Artist,unknown,no,M,Pennsylvania,31,635873.84,77,25,own,little,NA,12071,11,business,6,2,7,18521,7,Low,2
48,No,married,Lawyer,no,yes,M,Pennsylvania,79,307628.28,115,51,own,little,moderate,14200,48,business,7,3,7,22164,11,High,6
58,Yes,married,Artist,no,yes,M,Pennsylvania,75,54617.63,88,60,free,NA,little,11345,31,car,6,0,61,16315,9,Low,5
30,No,married,Executive,unknown,no,M,Pennsylvania,97,17975.43,101,50,own,rich,NA,16987,6,Home loan,4,9,19,23861,11,High,6
49,No,married,Executive,unknown,no,F,Pennsylvania,96,401.29,99,52,own,little,moderate,10174,51,car,3,3,79,12740,10,High,3
54,Yes,married,Doctor,no,no,M,Pennsylvania,71,38473.13,92,61,own,little,NA,14945,13,Home Appliances,4,1,30,5147,13,Low,6
45,No,single,Doctor,no,yes,M,Pennsylvania,38,7568.49,64,4,own,little,moderate,14614,38,car,2,1,90,1628,4,Low,2
34,Yes,married,Artist,no,no,M,Pennsylvania,78,672.44,103,61,rent,little,moderate,15917,39,car,5,3,52,21890,11,Low,4
32,No,single,Executive,no,yes,M,Pennsylvania,110,4413.71,104,73,own,moderate,little,3252,54,Home Appliances,7,6,46,23242,12,High,1
41,Yes,married,Healthcare,unknown,no,M,Pennsylvania,59,7663.79,90,66,rent,little,moderate,17474,40,Home loan,3,1,65,9552,11,Low,2
50,Yes,married,Artist,no,no,M,Pennsylvania,93,7260.46,105,74,own,rich,NA,16714,14,business,5,9,35,22782,13,Average,4
52,No,single,Doctor,unknown,no,M,Pennsylvania,58,12887.7,76,4,own,moderate,moderate,16331,40,business,6,7,99,11083,6,Low,3
45,Yes,married,Lawyer,no,no,M,Puerto Rico,79,704.28,85,55,own,little,moderate,18394,19,business,7,2,63,11178,,Low,2
37,No,married,Healthcare,unknown,yes,M,Rhode Island,57,206109.79,53,48,own,little,NA,12243,21,Home Appliances,3,2,96,4200,5,Low,3
25,Yes,single,Artist,no,no,F,South Carolina,90,14387.31,127,70,own,moderate,moderate,13695,31,Home Appliances,4,5,99,30216,13,Average,3
50,No,married,Engineer,no,no,M,South Carolina,41,89365.55,72,21,own,little,moderate,2362,24,education,4,0,74,3380,9,Low,4
43,Yes,married,Entertainment,no,no,F,South Carolina,53,37860.86,75,70,own,little,NA,5262,55,Home Appliances,2,0,66,1734,7,Low,6
34,No,married,Engineer,no,yes,M,South Carolina,78,143425.99,108,47,free,moderate,moderate,15743,41,Home loan,7,6,95,23788,13,Average,5
41,No,married,Healthcare,no,no,M,South Carolina,48,1085690.26,75,39,own,NA,moderate,4869,19,car,3,1,22,4579,8,Low,6
35,Yes,married,Artist,no,no,M,South Carolina,62,11683.85,92,65,own,little,moderate,8361,28,Home loan,6,2,56,6557,12,Low,5
31,Yes,single,Healthcare,no,no,F,South Carolina,74,32291.38,90,75,own,quite rich,NA,8186,25,education,0,8,96,7932,11,Low,1
34,No,single,Entertainment,no,no,M,South Carolina,49,34041.44,61,12,own,little,little,16547,57,car,3,0,98,2818,0,Low,3
47,Yes,married,Artist,no,no,M,South Carolina,91,513.58,106,74,free,little,NA,1095,31,business,3,1,37,22728,12,Average,4
52,No,married,,unknown,no,M,South Carolina,31,28942.41,75,21,free,little,little,5532,10,education,4,3,17,2205,7,Low,6
47,No,married,Artist,unknown,no,M,South Carolina,41,229364.31,72,30,own,little,NA,6711,23,car,3,3,51,4628,8,Low,2
42,No,divorced,Healthcare,no,no,M,South Carolina,36,1890.09,86,4,own,little,little,9157,37,car,3,3,7,10505,10,Low,3
28,No,married,Healthcare,no,no,M,South Carolina,47,1440.15,71,32,own,little,NA,10962,16,Home loan,5,0,51,1524,9,Low,6
43,Yes,married,Healthcare,no,no,M,South Carolina,79,24965.69,72,59,own,little,moderate,17433,54,domestic appliances,4,1,42,4381,10,Low,2
41,No,married,Healthcare,no,no,M,South Dakota,55,4291.86,66,43,own,little,little,11096,47,business,7,3,33,4459,4,Low,5
33,Yes,married,Artist,no,no,M,South Dakota,71,13185.35,108,71,own,rich,NA,5242,41,car,4,9,3,23707,11,Average,4
53,No,married,Lawyer,no,no,M,South Dakota,50,8367.27,74,44,own,NA,NA,9506,48,Home Appliances,7,1,49,3953,7,Low,4
49,No,married,,unknown,no,M,South Dakota,73,318614.72,102,53,rent,NA,NA,4503,9,Home Appliances,4,1,4,21019,14,Average,2
45,Yes,married,Artist,unknown,no,M,South Dakota,52,50433.97,101,55,free,little,little,11066,42,business,7,3,48,24469,11,Low,3
33,Yes,married,Entertainment,no,no,M,South Dakota,57,11459.57,76,67,own,little,rich,9694,25,business,4,2,67,6960,9,Low,5
45,No,married,Healthcare,unknown,no,M,Tennessee,60,68058.89,66,32,own,NA,NA,6599,48,Home Appliances,6,0,33,4557,2,Low,4
30,Yes,single,Artist,no,no,M,Tennessee,90,54949.4,114,71,own,NA,moderate,8840,47,education,4,2,50,22431,11,Average,2
49,Yes,married,Artist,no,no,F,Tennessee,80,13149.87,96,58,own,little,little,8102,43,business,0,1,52,16056,10,Low,5
38,No,married,Executive,no,yes,M,Tennessee,41,13490.63,70,21,own,little,rich,18188,7,Home Appliances,4,3,12,1962,7,Low,6
39,Yes,divorced,Healthcare,no,no,F,Tennessee,83,24903.42,104,71,own,little,little,14895,48,Home loan,1,2,38,20312,12,Low,2
50,Yes,married,Artist,unknown,yes,M,Tennessee,81,94116.42,116,66,rent,little,NA,1104,20,car,5,3,80,22105,12,Average,5
58,No,married,Artist,no,no,M,Tennessee,43,11910.93,75,29,rent,little,moderate,14829,28,Home Appliances,5,0,65,1796,7,Low,5
46,Yes,married,Executive,no,no,M,Tennessee,116,2575.35,128,78,own,NA,little,8375,15,education,4,2,100,28784,14,High,2
46,No,married,Healthcare,unknown,no,M,Tennessee,53,23219.65,58,35,own,little,NA,16319,49,Home Appliances,3,3,33,4005,4,Low,4
40,Yes,married,Healthcare,no,no,F,Tennessee,73,587.83,74,70,own,NA,NA,18087,50,business,5,2,32,4913,10,Low,3
36,Yes,married,Artist,no,no,M,Tennessee,80,36729.71,100,66,own,little,NA,6755,27,car,6,0,83,7610,10,Average,6
53,Yes,married,Marketing,no,no,M,Tennessee,73,397185.14,82,70,own,little,NA,9912,51,repairs,4,2,9,14381,10,Low,5
32,Yes,married,Engineer,unknown,no,M,Tennessee,88,67.93,114,76,own,rich,moderate,3348,3,Home Appliances,3,7,7,24052,11,Average,4
42,Yes,divorced,Engineer,no,no,F,Texas,109,290935.95,137,86,free,little,little,13494,28,Home loan,2,1,46,25421,14,High,3
39,Yes,married,Executive,unknown,no,F,Texas,80,36838.94,83,61,own,little,NA,8196,35,Home Appliances,1,0,85,6009,9,Low,3
39,No,married,Executive,no,yes,M,Texas,94,269.04,93,65,own,little,little,15871,3,Home loan,4,3,27,19786,10,High,2
53,Yes,married,Artist,unknown,no,M,Texas,50,18767.49,87,62,own,little,rich,1877,56,Home Appliances,6,3,16,16841,7,Low,3
34,Yes,single,Artist,no,no,M,Texas,79,21639.23,90,68,rent,quite rich,NA,4252,38,car,7,6,84,14764,10,Low,1
39,Yes,married,Artist,unknown,yes,M,Texas,69,10576.28,109,64,free,moderate,NA,7032,23,Home Appliances,5,4,28,24252,13,Low,5
50,Yes,married,Entertainment,unknown,yes,M,Texas,108,17955.2,132,80,free,little,moderate,9788,46,Home Appliances,3,3,92,27849,13,High,6
40,Yes,married,Doctor,no,no,M,Texas,80,42092.27,87,51,own,little,NA,16915,48,Home Appliances,6,2,31,10445,6,Low,3
56,Yes,married,Entertainment,unknown,no,F,Texas,75,284840.6,73,61,own,little,little,15535,44,Home Appliances,2,3,9,2130,8,Low,5
41,Yes,married,Artist,no,unknown,F,Texas,98,150059.01,113,76,rent,NA,moderate,3029,26,car,5,0,80,24380,11,Average,4
46,Yes,married,Lawyer,no,yes,F,Texas,105,12389.66,120,86,own,moderate,moderate,7549,50,business,7,7,97,21422,13,High,5
36,No,married,Homemaker,unknown,no,M,Texas,51,17435.64,72,34,own,little,NA,9904,3,Home Appliances,7,3,77,4929,10,Low,4
42,No,married,,unknown,yes,F,Texas,80,4241.71,91,66,own,little,little,5891,22,Home Appliances,3,2,28,17932,,High,6
38,Yes,married,Artist,unknown,no,M,Texas,92,4.05,116,73,own,NA,little,14200,29,car,5,1,43,22048,10,Average,6
30,No,divorced,Doctor,no,no,M,Texas,31,1641.89,89,26,own,little,NA,8239,27,Home Appliances,4,2,86,11004,9,Low,3
42,No,married,Entertainment,no,no,M,Texas,67,19856.34,91,55,own,little,little,12480,45,car,3,2,54,11737,14,Average,2
38,Yes,married,Artist,no,no,M,Texas,70,49221.45,109,55,own,little,NA,5390,24,business,3,2,57,22652,11,Low,2
31,No,married,Lawyer,unknown,no,M,Texas,93,74626.92,100,58,free,quite rich,NA,10526,29,education,9,5,19,11004,,High,4
45,Yes,married,Artist,unknown,no,M,Texas,69,1321.3,74,60,own,little,NA,3335,27,business,4,0,72,4214,9,Low,4
33,Yes,married,Healthcare,no,no,M,Texas,55,5223.07,93,65,own,little,NA,17930,57,Home Appliances,7,2,70,17837,10,Low,3
36,Yes,married,Artist,unknown,no,F,Texas,71,31665.36,75,59,own,moderate,NA,1768,17,car,3,2,22,1626,8,Low,2
41,Yes,married,Doctor,unknown,no,M,Texas,59,53.84,89,53,free,little,rich,5226,12,Home loan,6,1,18,10347,6,Low,6
31,Yes,married,Marketing,unknown,no,F,Texas,63,326123.82,94,65,free,little,NA,8069,45,Home Appliances,1,3,23,5686,10,Low,2
36,No,married,Entertainment,no,yes,M,Texas,64,4569.42,78,52,free,rich,little,17101,30,car,2,10,79,12374,8,Average,4
21,Yes,single,Artist,no,yes,M,Texas,88,35797.71,104,61,own,little,rich,13154,50,Home loan,3,3,38,20560,12,Low,2
29,No,married,Healthcare,no,no,M,Texas,51,81653.15,56,50,rent,little,moderate,6235,58,car,6,1,69,2762,4,Low,4
53,Yes,married,Entertainment,unknown,no,M,Texas,72,285276.89,87,56,own,moderate,NA,355,28,Home loan,7,4,33,12911,10,Low,3
39,Yes,married,Doctor,no,yes,M,Texas,87,147869.98,120,70,own,NA,moderate,4779,39,Home loan,7,3,80,20954,10,Average,2
31,No,single,Healthcare,no,no,M,Utah,51,2911.5,68,30,rent,NA,moderate,17091,52,Home Appliances,3,3,84,4968,2,Low,2
44,Yes,divorced,Doctor,unknown,yes,M,Utah,89,1150.91,99,71,rent,little,NA,16208,18,Home Appliances,4,1,66,15204,12,Low,3
38,No,single,Healthcare,unknown,no,M,Utah,45,15922.18,87,9,own,little,little,10527,37,Home Appliances,4,0,87,19663,8,Low,3
47,No,married,Healthcare,unknown,no,M,Utah,46,4449.61,76,40,own,moderate,NA,5898,5,car,7,4,21,5665,6,Low,4
36,Yes,married,Executive,no,no,M,Utah,100,7784.65,122,78,rent,moderate,NA,1207,39,Home Appliances,7,6,39,21110,10,High,3
27,No,single,Engineer,no,no,F,Utah,88,39103.37,93,57,own,little,little,13336,36,Home loan,3,3,46,6230,11,Average,1
45,Yes,married,Artist,unknown,no,M,Utah,80,24332.31,119,74,own,little,little,16722,21,Home Appliances,6,3,19,24799,10,Average,6
